Link	Class	Ingredients
http://www.bbc.co.uk/food/recipes/roast_venison_loin_with_18178	N	2 tbsp Greek yoghurt 1 tsp ground garam masala 1 tsp chilli powder 1 tsp sugar ½ tsp salt4 tbsp Greek yoghurt 2 tbsp polenta 250ml/9fl oz lamb stockor water 3 tbsp oil preferably mustard oil 1 tsp panch phoran (Indian spice mix available to buy ready-made typically 1 part mustard seeds 1 part black onion seeds 1 part cumin seeds ½ part fenugreek seeds 2 parts fennel seeds) 1 onion finely chopped ½ tsp ground turmeric 4 green chillies slit lengthways 1 tsp salt 1 tbsp jaggery or molassessugar 1 tbsp chopped fresh coriander2 tbsp vegetable oil ½ tsp cuminseeds 1 tsp coriander seeds 1 tsp crushed chilliflakes 500g/1lb 2oz young root vegetables(carrots turnips radishes fennel bulbs) cleaned and trimmed 1 tsp sugar 1 tsp salt 120ml/4fl oz white wine vinegar200g/7oz lean venisontrimmings (from above) 50g/1¾oz lamb fat 2 tbsp crisp fried sliced onion 1 tbsp chopped garlic 1 tbsp chopped ginger 1 tbsp chopped corianderstem 1 tbsp fresh pineapple juice 1 tsp red chilli powder ½ tsp garam masalapowder ½ tsp salt4 x 200g/7oz loin of venisonsteaks trimmed and cleaned (reserve the trimmings) 2 tbsp olive oil ½ tsp salt 1 tsp chilli powder corn or vegetable oil for frying
http://www.bbc.co.uk/food/recipes/keylimepie_5493	V	
http://www.bbc.co.uk/food/recipes/marinatedcourgettele_92498	V	
http://www.bbc.co.uk/food/recipes/summer_truffle_60302	N	75g/2½oz butter 1 shallot finely chopped 400g/14oz mixed wild mushrooms 1 tbsp chopped fresh chervil to garnish250g/9oz plain flour 250g/9oz butter chilled and cut into pieces ½ tsp salt 125ml/4½fl oz ice-cold water4 spring truffles 75ml/2½fl oz Madeira 400g/14oz good-quality beef or veal stock 2 boneless chicken breasts 1 free-range egg separated and yolk lightly beaten 200ml/7fl oz double cream 25g/1oz butter 50g/1¾oz baby spinach puff pastry(from above)
http://www.bbc.co.uk/food/recipes/greenbeanswoktossedw_74499	N	
http://www.bbc.co.uk/food/recipes/mulledwine_84959	V	
http://www.bbc.co.uk/food/recipes/herb-stuffed_rainbow_44937	N	110g/4oz unsalted butter ½ lemon juice only 4 tbsp flaked almonds toasted 4 tbsp capers drained 1 tbsp roughly chopped fresh flat leaf parsley 1 tbsp roughly chopped fresh chervil4 rainbow trout cleaned and gutted salt and freshly ground black pepper ½ bunch fresh chervil ½ bunch fresh thyme ½ bunch fresh rosemary 2 lemons sliced3 tbsp olive oil 1 tbsp white wine vinegar 1 tsp Dijon mustard 25g/1oz watercress 4 Baby Gem lettuce
http://www.bbc.co.uk/food/recipes/pancetta_beef_burger_25307	N	70g/2½oz fresh white breadcrumbs 2 tbsp whole milk 500g/1lb 2oz beef mince 1 garlicclove crushed 1 tbsp tomato purée 1 tbsp Worcestershire sauce 2 tbsp chopped flatleaf parsleyleaves 12 thin slices round pancetta salt and freshly ground black pepper6 ciabatta or crusty bread rolls halved 60g/2¼oz spinachleaves 150g/5½oz caramelised onion relish from a jar 150g/5½oz mature Cheddar thinly sliced 6 gherkins thinly sliced150g/5½oz mayonnaise 1 tsp Dijon mustard 1 tbsp chopped fresh tarragonleaves
http://www.bbc.co.uk/food/recipes/crumpets_93122	V	
http://www.bbc.co.uk/food/recipes/parmesan_biscuits_54963	V	
http://www.bbc.co.uk/food/recipes/super_spring_salad_91355	V	1 tbsp Dijon mustard 5 tbsp red wine vinegar 1 tsp walnut oil 300ml/10½oz extra virgin olive oil12 Jersey Royal potatoes 10 green asparagusspears sliced on an angle 150g/5½oz young broad beans podded 150g/5½oz peas podded 150g/5½oz fresh or frozen soy beans 3 spring onions sliced on an angle drizzle of olive oil 4 purple asparagusspears sliced using a peeler 1 lemon juice only 2 shallots cut into rings 15 mintleaves 10 torn 5 shredded small bunch of chervil handful watercress punnet of pea shoots sea salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/sageandspinachpolent_87284	V	
http://www.bbc.co.uk/food/recipes/tortiglioniwithmushr_70040	V	
http://www.bbc.co.uk/food/recipes/beef_wellington_22208	N	knob of butter 1 shallot finely diced 100ml/3½fl oz port 100ml/3½fl oz Madeira 500ml/18fl oz veal stock (or beef or chicken stock) 1 heaped tbsp trufflepeelings in brine draineddash vegetable oil to fry 1.2kg/2lb 12oz beef fillet salt and pepper to taste 3-4 crêpes(you can use ready- made) 225g/8oz ready-made puff pastry 2 free-range egg yolks lightly beaten25g/1oz butter 1 tbsp vegetable oil 2 shallot finely diced 8 chestnut mushrooms chopped 2 tbsp cream1 garlicclove halved 1kg/2lb 4oz waxy spuds peeled and very finely sliced (preferably on a mandoline) 500ml/18fl oz double cream salt and pepper to taste
http://www.bbc.co.uk/food/recipes/fish_goujons_and_tartare_10220	N	1 plaice or lemon sole filleted skinned and cut into strips 75g/2½oz plain flour 2 free-range eggs 150g/5½oz panko breadcrumbs3 free-range egg yolks 2 tbsp cider vinegar 300ml/10fl oz rapeseed oil 110g/4oz capers 150g/5½oz gherkins chopped ½ shallot finely chopped 1 small bunch fresh dill chopped 2 tbsp chopped fresh flatleaf parsley 1 lemon cut into wedges to serve salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/panna_cotta_with_mini_79814	N	300ml/10fl oz double cream 1 vanilla pod split in half lengthways and seeds scraped out 100ml/3½fl oz condensed milk 2 gelatineleaves soaked in water for at least five minutes 350ml/12fl oz buttermilk 25ml/1fl oz vodka250g/9oz strong white flour pinch salt 50g/1¾oz caster sugar 30g/1oz butter softened 1 tsp fast-action yeast vegetable oil for deep frying250g/9oz raspberries 25g/1oz caster sugar
http://www.bbc.co.uk/food/recipes/panfriedseabasswitha_79109	N	1 sea bassfillet 3 tbsp butter 2 tbsp sugar 1 tbsp white wine vinegar1 tbsp olive oil ½ red onion sliced 2 tbsp dark brown sugar 1 lemon juice only 4 chestnut mushrooms cleaned and sliced 30ml/2fl oz white wine
http://www.bbc.co.uk/food/recipes/spanishmonkfishwithc_88715	N	1 Cos lettuce roughly chopped ½ cucumber thickly sliced 3 tomatoes cut into chunks 1 red pepper thickly sliced 1 green pepper thickly sliced ½ red onion finely sliced 300g/11oz canned white asparagus2 tbsp red wine vinegar 2 tbsp extra virgin olive oil 1 tsp clear honey 1 tsp lemon juice150g/5oz cooking chorizo chopped 2 shallots thickly sliced 110g/4oz wood-roasted peppers(from a jar) thickly sliced 2 tsp sweet smoked paprika 1 tbsp tomato purée 400g/14oz canned tomatoes roughly chopped 350g/12oz canned butter beans rinsed and drained 2 tbsp olive oil 350g/12oz monkfishcheeks (if unavailable use normal monkfish membrane removed sliced into 2cm/1in thick pieces) 2 tsp sugar ½ lemon juice only salt and freshly ground black pepper 2 tbsp roughly chopped flatleaf parsley
http://www.bbc.co.uk/food/recipes/crunchypeanutbutterc_87012	V	
http://www.bbc.co.uk/food/recipes/redsnapperwithcoconu_86477	N	1 whole red snapper gutted and cleaned salt and freshly ground black pepper 2 stalks lemongrass bashed slightly with a rolling pin 1 lime sliced into rounds 2.5cm/1in piece ginger peeled cut into matchsticks 1 bananaleaf (if unavailable you can use kitchen foil)2 tbsp grated fresh coconut 3 tbsp avocado oil (or extra virgin olive oil) 75ml/3fl oz rice vinegar 100g/3½oz ready-cooked brown shrimps ½ fresh pineapple cut into small cubes ½ tsp fresh thymeleaves
http://www.bbc.co.uk/food/recipes/blackseabassfilletwi_87434	N	150g/5½oz basmati rice 1 tbsp vegetable oil 1 fresh red chilli finely chopped 100g/3½oz broccoliflorets 2 tbsp chopped fresh parsley 1 tbsp soy sauce1 tbsp vegetable oil 1 sea bassfillet 2 tbsp balsamic vinegar 1 tsp sesame seeds 1 tsp clear honey 1 tbsp chopped fresh chives to serve
http://www.bbc.co.uk/food/recipes/mackerel_with_asparagus_07149	N	2 egg yolks 1 tbsp white wine vinegar 1 tsp Dijon mustard 200ml/7fl oz grapeseed oil 1 pink grapefruit zest finely grated and fruit segmented juice reserved 150g/5½oz white crabmeat3 tbsp olive oil 1 white grapefruit segmented juice reserved 1 tsp Dijon mustard2 whole mackerel filleted and pin-boned 1 bunch English asparagus peeled and trimmed iced water for refreshing 50g/1¾oz unsalted butter 1 pomelo segmented a few watercressleaves to garnish
http://www.bbc.co.uk/food/recipes/apple_and_plum_pudding_27042	V	125g/4oz unsalted butter softened plus extra for greasing 200g/7oz golden caster sugar 1 free-range egg lightly beaten 150g/5oz plain flour 1 tsp baking powder ½ tsp salt 1 tsp ground cinnamon ½ tsp grated nutmeg 100g/3½oz pecans roughly chopped 3 medium apples(mix of granny smith and golden delicious) peeled cored chopped into small pieces 5 plums stone removed chopped into small pieces 2 tbsp finely chopped stem ginger200g/7oz caster sugar 250ml/8floz whipping cream 1-2 tbsp dark rum 1 tsp vanilla essence
http://www.bbc.co.uk/food/recipes/buttermilk_scones_99091	V	
http://www.bbc.co.uk/food/recipes/steakandonionsandwic_90522	N	1 tbsp olive oil 15g/½oz butter ½ onion sliced 2 tbsp double cream 1 tsp grain mustard 1 tsp Dijon mustard3 slices white bread toasted 2 slices crisp pancetta 1 tbsp chopped fresh parsley100g/3½oz fillet steak cut into two freshly ground black pepper 2 tbsp olive oil
http://www.bbc.co.uk/food/recipes/spinachandgorgonzola_89474	V	115g/4oz plain flour 1 free-range egg 1 free-range egg yolk pinch salt 300ml/10fl oz whole milk 2 tbsp oil for frying300g/10½oz spinach chopped blanched refreshed in cold water and squeezed dry pinch freshly grated nutmeg 1 tbsp pine nuts toasted 250g/9oz gorgonzola(or a similar vegetarian blue cheese) 50g/2oz salted butter 50g/2oz parmesancheese lemonwedges to serve
http://www.bbc.co.uk/food/recipes/limegingerandvanilla_81308	V	
http://www.bbc.co.uk/food/recipes/prawn_gyoza_dumplings_30684	N	400g/14oz cooked prawns chopped 100g/3½oz cabbage very finely chopped 1 tsp sesame oil 1 tbsp soy sauce ½cm/¼in piece fresh ginger grated 1 garlicclove crushed 30 dim sum wrappers(gyoza wrappers) available from Asian supermarkets 1 tbsp vegetable oil 100ml/3½fl oz watersliced spring onions chopped fresh chilli75ml/2¾fl oz soy sauce 1 tsp sesame oil 50ml/1¾fl oz black rice vinegar
http://www.bbc.co.uk/food/recipes/smokedhaddocktempura_86781	N	vegetable oil for deep-frying 200g/7oz plain flour 150ml/5fl oz ice-cold sparkling mineral water 1 free-range egg white whisked 200g/7oz smoked haddock limewedges to servelarge handful flatleaf parsley 1 tbsp capers in vinegar drained 1 tbsp each chopped fresh basil rosemaryand mint 2 anchovy fillets drained 2 tbsp extra virgin olive oil 1 tsp white wine vinegar 1 garlicclove salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/prawnbroth_80992	N	
http://www.bbc.co.uk/food/recipes/vietnamesecrabsaladw_83679	N	125g/4oz thin ready-made rice noodles softened by placing them in a bowl of boiling water for five minutes then rinsing and draining 300g/10½oz cooked crabmeat (brown and white meat if possible) 300g/10½oz cucumber seeds removed chopped 150g/5oz radishes sliced 75g/3oz unsalted peanuts toasted under a hot grill until golden then any skin rubbed off roughly chopped 2 tbsp chopped fresh coriander50g/2oz sugar 50ml/2oz fish sauce(nam pla) 50ml/2fl oz lime juice 1-2 small chillies seedsremoved finely sliced 2 garliccloves crushed to a paste with a pinch of salt in a pestle and mortar 2 tsp finely grated fresh ginger
http://www.bbc.co.uk/food/recipes/grilled_sardines_with_92256	N	50g/1¾oz sesame seeds 50g/1¾oz pistachionuts 10g/¼oz nigella seeds 5g cuminseeds 25g/1oz coriander seeds 4 tsp extra virgin olive oil ½ lemon juice only4 tsp extra virgin olive oil 8 large sardines scaled butterflied and tails left in tact 2 small Little Gem lettuce cut into 4 lengthwise ½ tsp sumacspice mix ½ tsp chilliflakes ½ lemon juice only1 large free-range egg yolk 50g/1¾oz brown crabmeat passed through a sieve ½ red chilli finely chopped ½ garlicclove finely chopped 1 small tsp Dijon mustard 100ml/3½fl oz extra virgin olive oil 5 tbsp vegetable oil lemon juice to taste 4 tsp buttermilk ½ small bunch coriander finely chopped sea salt and freshly ground black peppersprigs of fennelherb
http://www.bbc.co.uk/food/recipes/roasted_pork_with_43365	N	125ml/4fl oz white wine vinegar 75g/2½oz clear honey 140g/5oz yellow mustard seeds 200ml/7fl oz beer 50g/1¾oz unsalted butter 1 banana shallot finely diced 50ml/2fl oz white wine 200ml/7fl oz double cream500g/1lb 2oz potatoes 200ml/7fl oz double cream 100g/3½oz unsalted butter2 tbsp olive oil 1 porktenderloin fat removed and trimmed 200g/7oz green beans trimmedmustard cress(optional)
http://www.bbc.co.uk/food/recipes/mango_and_white_61987	V	200g/7oz butter softened 400g/14oz icing sugar 2 lemons finely grated zest only 1 lime finely grated zest onlya little sunflower oil for greasing 225g/8oz butter softened 225g/8oz caster sugar 4 free-range eggs 225g/8oz self-raising flour200g/7oz white chocolate250g/9oz mango diced (approximately 2 medium mangoes) 2 tsp desiccated coconut toasted 1 lime finely grated zest only (optional)
http://www.bbc.co.uk/food/recipes/slow_roast_pork_shoulder_08225	N	2 courgettes thinly sliced 1 aubergine thinly sliced 1 red pepper cut into quarters seeds removed 2 red onions cut into wedges 4 tbsp olive oil 250g/9oz bulgur wheat soaked in cold water overnight 1 bunch fresh mint roughly chopped 1 bunch fresh coriander roughly chopped 2 lemon juice only 1 pomegranate seeds only 6 tbsp extra virgin olive oil1 tbsp olive oil 1 onion finely chopped 2 garlic cloves finely chopped 2 Bramley apples peeled roughly chopped 1 red chilli finely chopped 50g/2oz dark muscavado sugar 50ml/2fl oz teriyaki sauce 2 tbsp cider vinegar 150ml/5fl oz tomato ketchup3.5kg/7lb 10oz boned pork shoulder skin scored
http://www.bbc.co.uk/food/recipes/fried_sole_with_ginger_36957	N	100g/3½oz unsalted butter 2 shallots finely chopped 50g/1¾oz fresh ginger peeled and finely sliced 200ml/7fl oz white wine 200ml/7fl oz fish stock 200ml/7fl oz double cream 2 lemon sole skinned and filleted salt and freshly ground black pepper2 tbsp chervil 2cm/1in piece fresh root ginger cut into strips50g/1¾oz unsalted butter 2cm/1in piece fresh root ginger peeled cut into strips 1 courgette cut into strips 1 red pepper cut into strips 100g/3½oz mangetout cut into strips 100g/3½oz fresh peas 100g/3½oz broad beans blanched
http://www.bbc.co.uk/food/recipes/glazedsweetandsourch_84477	V	
http://www.bbc.co.uk/food/recipes/quickvegetablenoodle_86846	V	
http://www.bbc.co.uk/food/recipes/fried_semolina-crusted_09005	V	
http://www.bbc.co.uk/food/recipes/salzburgsoufflewithr_78708	V	5 free-range eggs separated 1 tbsp self-raising flour 1 tbsp caster sugar ½ tsp vanilla essence 1 orange zested 3 tbsp caster sugar
http://www.bbc.co.uk/food/recipes/musselbrothinateacup_81622	N	150g/5½oz plain flour 50g/1¾oz butter 1 large free-range egg 30ml/1fl oz milk1 tbsp olive oil 1 garlicclove chopped 1 shallot finely sliced 50ml/2fl oz white wine 200g/7oz fresh musselsin shells beards removed ½ tsp curry powder 1 tbsp finely chopped fresh parsley salt and freshly ground black pepper
http://www.bbc.co.uk/food/recipes/spicyrefriedbeans_78477	V	
http://www.bbc.co.uk/food/recipes/chicken_with_chorizo_17191	N	2 large aubergines cut into 2.5cm/1in chunks 125ml/4fl oz olive oil 2 red onions finely chopped 4 plum tomatoes seeded and diced 2 tbsp red wine vinegar good pinch cumin handful basilleaves torn handful corianderleaves picked from stems 1 tbsp pine nuts lightly toasted in a pan sea salt and freshly ground black pepper1 large corn-fed chicken jointed into 8 pieces salt and freshly ground black pepper 3 tbsp olive oil 110g/4oz chorizo peeled and sliced 3 red peppers cut into 2.5cm/1in squares 2 garliccloves crushed 1-2 tbsp chopped fresh sage 2 tsp chopped fresh thyme 1 lemon juiced zested
http://www.bbc.co.uk/food/recipes/friedgoatscheesewith_76850	V	4 tbsp olive oil 110g/4oz cherry tomatoes salt and freshly ground black pepper55g/2oz slice of goats' cheese 30g/1oz plain flour 1 egg beaten 30g/1oz brioche breadcrumbs
http://www.bbc.co.uk/food/recipes/saltcodandkingprawnf_91169	N	250g/8¾oz pollackfillet skin removed 50g/1¾oz unsalted butter 200g/7¼oz large raw tiger prawns shells removed de-veined 1 kg/2lb 3¼oz Maris Piper potatoes peeled and cut into chunks 4 spring onions finely chopped 2 red chillies seedsremoved finely chopped 2 tsp fish sauce 1 lime zestand juice 2 tsp ready-made Caribbean curry powder small handful fresh coriander chopped salt and freshly ground black pepper vegetable oil for frying chilli sauce to serve
http://www.bbc.co.uk/food/recipes/roastedpepperfilledw_87241	V	85g/3oz quinoa 150ml/¼ pint chicken stock (vegetarians can substitute vegetable stock) 1 lemon juice only 1 tbsp chopped fresh parsley 1 tbsp chopped fresh chives salt and freshly ground black pepper1 yellow pepper halved lengthways 1 tbsp olive oil1 tbsp olive oil ½ red onion finely sliced 1 tsp brown sugar
http://www.bbc.co.uk/food/recipes/black_pudding_with_a_94219	N	2 pig’s ears 1 small onion peeled and cut in half 1 medium carrot roughly chopped 1 stick celery roughly copped ½ tsp peppercorns 75g/2½oz cornflour 75g/2½oz plain flour salt and freshly ground black pepper3 shallots halved lengthwise and then sliced 2 garliccloves finely chopped 2 tbsp sugar good pinch dried chilliflakes to taste 1 tsp sea salt 1 tsp freshly ground black pepper 50ml/2fl oz red wine vinegar 8-12 soft tomatoes roughly chopped 150g/5½oz golden raisinssplash white wine vinegar 4 medium free-range eggs 2 tbsp oil 4 slices black pudding 50g/1¾oz butter
http://www.bbc.co.uk/food/recipes/thai_jungle_curry_13331	N	3 tbsp vegetable oil 500g/1lb 2oz porktenderloin chopped 5 Thai green aubergines cut into quarters 400g/14oz chicken stock 2 small red chilliespierced for extra heat chopped with or without seeds 2 tbsp Thai fish sauce 4 kaffir lime leaves 25g/1oz krachai thinly sliced (a milder version of galangal and ginger from the same family) 1 tbsp palm sugar 400g/14oz butternut squash diced 40g/1½oz pea aubergines available in jars at large supermarkets or fresh at Asian supermarkets 1 stem fresh green peppercorns(optional) alternatively use ½ tsp brined green peppercornsfrom a jar 7 Chinese long beans cut into 2.5cm/1in slices alternatively use French beans 1 large handful holy basil torn steamed or boiled rice to serve6 Thai shallots finely chopped 3 large garliccloves finely chopped thumb-sized piece galangal coarsely grated 5 Thai green chillies finely chopped 12cm/5in stalk lemongrass outer leaves removed and white part thinly sliced 6 corianderroots washed and chopped ½ tsp shrimp paste 3 kaffir lime leaves finely chopped 1 tsp white peppercorns crushed
